Date,Q,Julian,Month,Day,DecYear,MonthSeq,waterYear,Qualifier,i,LogQ,Q7,Q30
2006-04-26,5.32356711731134,57093,4,117,2006.31586757991,1876,2006,A,9705,1.67214358943445,4.47648888451119,2.55248053167258
2006-04-27,4.27584380167028,57094,4,118,2006.31860730594,1876,2006,A,9706,1.45298146341942,4.8531029412146,2.63054063816223
2006-04-28,3.59623948882202,57095,4,119,2006.32134703196,1876,2006,A,9707,1.27988871306309,5.14678909069546,2.68566409909326
2006-04-29,3.02990256144848,57096,4,120,2006.32408675799,1876,2006,A,9708,1.1085304610664,5.24670710573922,2.72417501015466
2006-04-30,2.60798155055518,57097,4,121,2006.32682648402,1876,2006,A,9709,0.958576569865759,4.73740839747972,2.74918822444699
2006-05-01,2.41542699524818,57098,5,122,2006.32956621005,1877,2006,A,9710,0.881876081102131,3.98620291595638,2.76636711124399
2006-05-02,2.24552591703611,57099,5,123,2006.33230593607,1877,2006,A,9711,0.8089397552453,3.35635534744166,2.77844896569462
2006-05-03,2.14358527010888,57100,5,124,2006.3350456621,1877,2006,A,9712,0.762479787047901,2.90207222641273,2.78920936731472
2006-05-04,2.05580304636598,57101,5,125,2006.33778538813,1877,2006,A,9713,0.720666548435248,2.58492354708355,2.78826547243576
2006-05-05,1.92554555307006,57102,5,126,2006.34052511416,1877,2006,A,9714,0.655209331780604,2.34625298483327,2.78788791448418
2006-05-06,1.82077322150595,57103,5,127,2006.34326484018,1877,2006,A,9715,0.599261257848071,2.17352022198433,2.78826547243576
2006-05-07,1.68768404357317,57104,5,128,2006.34600456621,1877,2006,A,9716,0.523357200675802,2.04204914955833,2.7854337877989
2006-05-08,1.50362454217677,57105,5,129,2006.34874429224,1877,2006,A,9717,0.407878554852391,1.91179165626242,2.76787734305032
2006-05-09,1.39602052597579,57106,5,130,2006.35148401826,1877,2006,A,9718,0.333625707653142,1.7904337432538,2.72625157888836
2006-05-10,1.3252284100541,57107,5,131,2006.35422374429,1877,2006,A,9719,0.281584829528099,1.67352562038883,2.69463110044334
2006-05-11,1.26009966340614,57108,5,132,2006.35696347032,1877,2006,A,9720,0.231190815776692,1.55985370853743,2.66952349666311
2006-05-12,1.74431773631053,57109,5,133,2006.35970319635,1877,2006,A,9721,0.556363497143972,1.53396402042892,2.66423768534096
2006-05-13,1.69901078212064,57110,5,134,2006.36244292237,1877,2006,A,9722,0.530046188826598,1.51656938623102,2.65885748453091
2006-05-14,1.5092879114505,57111,5,135,2006.3651826484,1877,2006,A,9723,0.411637957776296,1.49108422449921,2.64705879854396
2006-05-15,1.65936719720449,57112,5,136,2006.36792237443,1877,2006,A,9724,0.506436323187465,1.51333317521746,2.6312013645775
2006-05-16,1.91705049915946,57113,5,137,2006.37066210046,1877,2006,A,9725,0.650787806522727,1.58776602852941,2.62100729988478
2006-05-17,1.73865436703679,57114,5,138,2006.37340182648,1877,2006,A,9726,0.553111461757594,1.64682687952694,2.61506076214735
2006-05-18,1.49796117290303,57115,5,139,2006.37614155251,1877,2006,A,9727,0.404104965468751,1.68080709516935,2.60458352899094
2006-05-19,1.39885221061266,57116,5,140,2006.37888127854,1877,2006,A,9728,0.335652050798374,1.63145487721251,2.59297362197979
2006-05-20,1.33938683323844,57117,5,141,2006.38162100457,1877,2006,A,9729,0.292211922102385,1.5800800273722,2.58296833626285
2006-05-21,1.21762439385313,57118,5,142,2006.38436073059,1877,2006,A,9730,0.19690174229806,1.53841381057257,2.57220793464276
2006-05-22,1.16665407038951,57119,5,143,2006.38710045662,1877,2006,A,9731,0.154139882959978,1.46802622102757,2.53341385511767
2006-05-23,1.12134711619962,57120,5,144,2006.38984018265,1877,2006,A,9732,0.114530744864933,1.35435430917617,2.36502300871193
2006-05-24,1.02790152318299,57121,5,145,2006.39257990868,1877,2006,A,9733,0.0275193678753026,1.25281818862563,2.14349088062098
2006-05-25,1.02790152318299,57122,5,146,2006.3953196347,1877,2006,A,9734,0.0275193678753026,1.18566681009419,1.95593896817244
2006-05-26,1.03639657709359,57123,5,147,2006.39805936073,1877,2006,A,9735,0.0357498670118183,1.13388743387718,1.81303328349852
2006-05-27,1.07604016200974,57124,5,148,2006.40079908676,1877,2006,A,9736,0.0732877863308835,1.09626648084451,1.7063731621765
2006-05-28,0.976931199719369,57125,5,149,2006.40353881279,1877,2006,A,9737,-0.0233390493581883,1.0618817388254,1.61906288587308
2006-05-29,0.931624245529485,57126,5,150,2006.40627853881,1877,2006,A,9738,-0.0708257156241763,1.02830604955968,1.54912027534244
2006-05-30,0.925960876255749,57127,5,151,2006.40901826484,1877,2006,A,9739,-0.0769232954922946,1.0003937295677,1.49305291953246
2006-05-31,0.855168760334056,57128,5,152,2006.41175799087,1877,2006,A,9740,-0.156456449014678,0.975717620589282,1.44104431170199
2006-06-01,0.792871698322966,57129,6,153,2006.4144977169,1878,2006,A,9741,-0.232093863220299,0.942141931323565,1.39262250441155
2006-06-02,0.883485606702734,57130,6,154,2006.41723744292,1878,2006,A,9742,-0.123880278580066,0.920297506982014,1.35061918229801
2006-06-03,1.8519217525115,57131,6,155,2006.41997716895,1878,2006,A,9743,0.616223885067651,1.03113773419655,1.34382313916953
2006-06-04,1.62821866619895,57132,6,156,2006.42271689498,1878,2006,A,9744,0.487486574407803,1.12417880083649,1.33391224294049
2006-06-05,1.14683227793143,57133,6,157,2006.425456621,1878,2006,A,9745,0.137003600716991,1.15492280546534,1.31144754482134
2006-06-06,0.93728761480322,57134,6,158,2006.42819634703,1878,2006,A,9746,-0.0647650910124852,1.15654091097212,1.28643433052901
2006-06-07,0.968436145808766,57135,6,159,2006.43093607306,1878,2006,A,9747,-0.0320727293269428,1.17272196603994,1.26859471731675
2006-06-08,0.996752992177443,57136,6,160,2006.43367579909,1878,2006,A,9748,-0.00325229079145088,1.20184786516201,1.25528579952347
2006-06-09,1.17231743966324,57137,6,161,2006.43641552511,1878,2006,A,9749,0.158982507435766,1.24310955558494,1.25018876717711
2006-06-10,1.20912933994252,57138,6,162,2006.43915525114,1878,2006,A,9750,0.189900546839077,1.15128206807508,1.24848975639498
2006-06-11,0.996752992177443,57139,6,163,2006.44189497717,1878,2006,A,9751,-0.00325229079145088,1.06107268607201,1.22357093159055
2006-06-12,0.948614353350691,57140,6,164,2006.4446347032,1878,2006,A,9752,-0.0527529345644817,1.03275583970333,1.19855771729822
2006-06-13,0.979762884356236,57141,6,165,2006.44737442922,1878,2006,A,9753,-0.0204446913318238,1.03882373535376,1.18090688306174
2006-06-14,0.934455930166353,57142,6,166,2006.45011415525,1878,2006,A,9754,-0.0677908119290222,1.03396941883342,1.15674317416047
2006-06-15,0.903307399160808,57143,6,167,2006.45285388128,1878,2006,A,9755,-0.101692363604703,1.02062004840247,1.12295173749385
2006-06-16,0.835346967875982,57144,6,168,2006.45559360731,1878,2006,A,9756,-0.179908110049728,0.972481409575719,1.09284149085515
2006-06-17,0.781544959775495,57145,6,169,2006.45833333333,1878,2006,A,9757,-0.246482600672398,0.911397926694715,1.06896095041757
2006-06-18,0.716416213127537,57146,6,170,2006.46107305936,1878,2006,A,9758,-0.333493977662028,0.871349815401872,1.04621308383473
2006-06-19,0.603148827652828,57147,6,171,2006.46381278539,1878,2006,A,9759,-0.505591300680123,0.821997597445034,1.02167181698188
2006-06-20,0.756059798043685,57148,6,172,2006.46655251142,1878,2006,A,9760,-0.279634807989298,0.790040013686098,1.0062863304549
2006-06-21,0.690931051395728,57149,6,173,2006.46929223744,1878,2006,A,9761,-0.369715241096346,0.755250745290295,0.990428896488438
2006-06-22,0.781544959775495,57150,6,174,2006.47203196347,1878,2006,A,9762,-0.246482600672398,0.737856111092393,0.979102157940967
2006-06-23,1.12701048547336,57151,6,175,2006.4747716895,1878,2006,A,9763,0.11956853889489,0.779522327892018,0.982405790017313
2006-06-24,0.730574636311876,57152,6,176,2006.47751141553,1878,2006,A,9764,-0.313923881467931,0.772240853111501,0.972494893788276
2006-06-25,8.69327183518395,57153,6,177,2006.48025114155,1878,2006,A,9765,2.16254937419169,1.91179165626242,1.22772406905795
2006-06-26,37.6614056703409,57154,6,178,2006.48299086758,1878,2006,A,9766,3.6286358478203,7.205828348075,2.44723625266899
2006-06-27,69.6594420669463,57155,6,179,2006.48573059361,1878,2006,A,9767,4.24361825553091,17.0491686722039,4.73665328157656
2006-06-28,51.5366603909928,57156,6,180,2006.48847031963,1878,2006,A,9768,3.94229340667534,24.3128442921464,6.42348781975867
2006-06-29,39.3604164524615,57157,6,181,2006.49121004566,1878,2006,A,9769,3.67276065272924,29.8241116482444,7.70463633896553
2006-06-30,17.0750583603124,57158,6,182,2006.49394977169,1878,2006,A,9770,2.83761882333168,32.1024042017928,8.24529932563148
2006-07-01,9.82594568993104,57159,7,183,2006.49668949772,1879,2006,A,9771,2.28502640655136,33.4017429237384,8.54640179201841
2006-07-02,6.96594420669463,57160,7,184,2006.49942922374,1879,2006,A,9772,1.94103316253686,33.1549818339542,8.74915041201814
2006-07-03,5.46515134915473,57161,7,185,2006.50216894977,1879,2006,A,9773,1.69839181550938,28.5555169309276,8.86959139857291
2006-07-04,4.81386388267515,57162,7,186,2006.5049086758,1879,2006,A,9774,1.57150006365476,19.2918629046032,8.97577957245545
2006-07-05,5.94653773742224,57163,7,187,2006.50764840183,1879,2006,A,9775,1.78280915732197,12.7789882398074,9.13576975443848
2006-07-06,8.80653922065866,57164,7,188,2006.51038812785,1879,2006,A,9776,2.17549453878373,8.41414863526413,9.39807814130033
2006-07-07,16.1689192765148,57165,7,189,2006.51312785388,1879,2006,A,9777,2.78309083626051,8.2847001947216,9.90476091232386
2006-07-08,11.5249564720517,57166,7,190,2006.51586757991,1879,2006,A,9778,2.44451481204709,8.52741602073884,10.2557010283197
2006-07-09,7.27742951675008,57167,7,191,2006.51860730594,1879,2006,A,9779,1.98477771149972,8.57191392217533,10.4592047642226
2006-07-10,5.49346819552341,57168,7,192,2006.52134703196,1879,2006,A,9780,1.70355978566783,8.57595918594229,10.6020160594086
2006-07-11,4.55901226535705,57169,7,193,2006.52408675799,1879,2006,A,9781,1.51710599158896,8.5395518120397,10.7207580351812
2006-07-12,3.85109110614012,57170,7,194,2006.52682648402,1879,2006,A,9782,1.34835651234055,8.24020229328511,10.8175072602742
2006-07-13,3.56792264245335,57171,7,195,2006.52956621005,1879,2006,A,9783,1.27198353355598,7.49182849639864,10.9037792522108
2006-07-14,3.22812048602922,57172,7,196,2006.53230593607,1879,2006,A,9784,1.17190007499899,5.6431429549007,10.9802347374062
2006-07-15,2.88831832960509,57173,7,197,2006.5350456621,1879,2006,A,9785,1.06067443988877,4.40933750597976,11.046401768421
2006-07-16,2.53152606535976,57174,7,198,2006.53778538813,1879,2006,A,9786,0.928822308783966,3.73135129863828,11.1029410716705
2006-07-17,2.26817939413106,57175,7,199,2006.54052511416,1879,2006,A,9787,0.818977480678811,3.27059575558223,11.1524955528157
2006-07-18,1.96235745334934,57176,7,200,2006.54326484018,1879,2006,A,9788,0.674146532800355,2.89964506815256,11.1940269274897
2006-07-19,1.86608017569584,57177,7,201,2006.54600456621,1879,2006,A,9789,0.623840068112959,2.61607207808909,11.2361246390912
2006-07-20,1.71600088994185,57178,7,202,2006.54874429224,1879,2006,A,9790,0.539996519679766,2.35151182773031,11.2681226754878
2006-07-21,1.63671372010955,57179,7,203,2006.55148401827,1879,2006,A,9791,0.492690402282829,2.1241680040275,11.2996487644449
2006-07-22,2.00483272290236,57180,7,204,2006.55422374429,1879,2006,A,9792,0.695560627304172,1.99795577449853,11.3404250232158
2006-07-23,5.49346819552341,57181,7,205,2006.55696347032,1879,2006,A,9793,1.70355978566783,2.42109036452191,11.4859736135508
2006-07-24,5.21029973183663,57182,7,206,2006.55970319635,1879,2006,A,9794,1.65063738421348,2.84139326990842,11.6352977834016
2006-07-25,3.42633841060996,57183,7,207,2006.56244292237,1879,2006,A,9795,1.23149217220124,3.05053340665994,11.4597333359158
2006-07-26,2.53435774999662,57184,7,208,2006.5651826484,1879,2006,A,9796,0.929940251885307,3.14600163156005,10.288831738571
2006-07-27,2.15774369329321,57185,7,209,2006.56792237443,1879,2006,A,9797,0.769063089297098,3.20910774632454,8.03877512611592
2006-07-28,1.85475343714837,57186,7,210,2006.57066210046,1879,2006,A,9798,0.617751769245704,3.24025627733008,6.38271156098777
2006-07-29,1.71033752066811,57187,7,211,2006.57340182648,1879,2006,A,9799,0.536690731545267,3.19818553415376,5.12770892992799
2006-07-30,1.57724834273533,57188,7,212,2006.57614155251,1879,2006,A,9800,0.455681773537736,2.63872555518403,4.61111526267542
2006-07-31,1.43566411089194,57189,7,213,2006.57888127854,1879,2006,A,9801,0.361627537201635,2.09949189504908,4.33143921004078
2006-08-01,1.3167333561435,57190,8,214,2006.58162100457,1880,2006,A,9802,0.275153939197808,1.79811974441101,4.14313218168908
2006-08-02,1.32239672541723,57191,8,215,2006.58436073059,1880,2006,A,9803,0.279445791279349,1.62498245518538,4.00504036089783
2006-08-03,1.09869363910468,57192,8,216,2006.58710045662,1880,2006,A,9804,0.0941218732337254,1.47368959030131,3.88120135277881
2006-08-04,1.06754510809914,57193,8,217,2006.58984018265,1880,2006,A,9805,0.0653617210584627,1.36123125757999,3.71856826513471
2006-08-05,0.985426253629972,57194,8,218,2006.59257990868,1880,2006,A,9806,-0.0146809866150738,1.25767250514597,3.45786449956709
2006-08-06,0.90047571452394,57195,8,219,2006.5953196347,1880,2006,A,9807,-0.104832083609371,1.16099070111577,2.94891638083406
2006-08-07,0.945782668713824,57196,8,220,2006.59805936073,1880,2006,A,9808,-0.0557424734128477,1.09100763794747,2.59627725405613
2006-08-08,0.948614353350691,57197,8,221,2006.60079908676,1880,2006,A,9809,-0.0527529345644817,1.03841920897707,2.38531674860948
2006-08-09,0.744733059496214,57198,8,222,2006.60353881279,1880,2006,A,9810,-0.294729434211783,0.955895828131208,2.22702557740858
2006-08-10,0.753228113406818,57199,8,223,2006.60627853881,1880,2006,A,9811,-0.283387157607849,0.906543610174371,2.1001661056769
2006-08-11,0.897644029887072,57200,8,224,2006.60901826484,1880,2006,A,9812,-0.107981692512267,0.882272027572647,2.0017178698018
2006-08-12,0.778713275138627,57201,8,225,2006.61175799087,1880,2006,A,9813,-0.250112368722977,0.852741602073884,1.90874422422464
2006-08-13,0.744733059496214,57202,8,226,2006.6144977169,1880,2006,A,9814,-0.294729434211783,0.830492651355637,1.82596464334021
2006-08-14,0.673940943574521,57203,8,227,2006.61723744292,1880,2006,A,9815,-0.394612792718073,0.79165811919288,1.75215206380586
2006-08-15,0.569168612010415,57204,8,228,2006.61997716895,1880,2006,A,9816,-0.563578558330472,0.737451584715697,1.68674014869421
2006-08-16,0.620138935474034,57205,8,229,2006.62271689498,1880,2006,A,9817,-0.477811736573047,0.7196524241411,1.63180546673898
2006-08-17,0.492713126814986,57206,8,230,2006.625456621,1880,2006,A,9818,-0.707828167175019,0.682435997485124,1.58281732252117
2006-08-18,0.566336927373547,57207,8,231,2006.62819634703,1880,2006,A,9819,-0.568566099841511,0.635106411411764,1.53949254757709
2006-08-19,0.546515134915473,57208,8,232,2006.63093607306,1880,2006,A,9820,-0.604193277484662,0.601935248522742,1.50050968907621
2006-08-20,0.608812196926563,57209,8,233,2006.63367579909,1880,2006,A,9821,-0.496245438261885,0.582517982441363,1.46624630497011
2006-08-21,0.529525027094267,57210,8,234,2006.63641552511,1880,2006,A,9822,-0.635774849534962,0.561887137229898,1.41706938177651
2006-08-22,0.416257641619557,57211,8,235,2006.63915525114,1880,2006,A,9823,-0.876450879610812,0.540042712888347,1.24782902997972
2006-08-23,0.368119002792806,57212,8,236,2006.64189497717,1880,2006,A,9824,-0.999349015933966,0.504039865362457,1.08642300567825
2006-08-24,0.396435849161483,57213,8,237,2006.6446347032,1880,2006,A,9825,-0.925241043780244,0.490285968554814,0.985426253629972
2006-08-25,0.42475269553016,57214,8,238,2006.64737442922,1880,2006,A,9826,-0.856248172293292,0.470059649720044,0.915106085147756
2006-08-26,0.444574487988234,57215,8,239,2006.65011415525,1880,2006,A,9827,-0.81063766104124,0.45549670015901,0.858000444970924
2006-08-27,0.447406172625102,57216,8,240,2006.65285388128,1880,2006,A,9828,-0.804288433362581,0.432438696687373,0.811088869486815
2006-08-28,0.45023785726197,57217,8,241,2006.65559360731,1880,2006,A,9829,-0.797979264169316,0.421111958139902,0.769085547373277
2006-08-29,0.515366603909928,57218,8,242,2006.65833333333,1880,2006,A,9830,-0.662876779312753,0.43527038132424,0.73368948941243
2006-08-30,1.20063428603192,57219,8,243,2006.66107305936,1880,2006,A,9831,0.18284998884241,0.554201136072685,0.725855161917096
2006-08-31,0.617307250837166,57220,8,244,2006.66381278539,1880,2006,A,9832,-0.482388403600459,0.585754193454926,0.702540958406885
2006-09-01,0.78720832904923,57221,9,245,2006.66655251142,1881,2006,A,9833,-0.239262352698911,0.637533569671936,0.684701345194618
2006-09-02,2.78354599804098,57222,9,246,2006.66929223744,1881,2006,A,9834,1.02372565375762,0.971672356822329,0.740863090492495
2006-09-03,3.73782372066541,57223,9,247,2006.67203196347,1881,2006,A,9835,1.31850354919087,1.44173200654237,0.829872377578038
2006-09-04,2.71841725139303,57224,9,248,2006.6747716895,1881,2006,A,9836,1.00004981807233,1.76575763427538,0.88763874417014
2006-09-05,1.93404060698066,57225,9,249,2006.67751141552,1881,2006,A,9837,0.659611393181242,1.96842534899977,0.92209090725203
2006-09-06,2.70142714357182,57226,9,250,2006.68025114155,1881,2006,A,9838,0.993780205058738,2.18282432864833,0.980612389747297
2006-09-07,2.28516950195226,57227,9,251,2006.68299086758,1881,2006,A,9839,0.826440201880401,2.42109036452191,1.02516422803402
2006-09-08,1.6763573050257,57228,9,252,2006.68573059361,1881,2006,A,9840,0.516623168494458,2.54811164680427,1.05621836955167
2006-09-09,1.40168389524953,57229,9,253,2006.68847031963,1881,2006,A,9841,0.337674296179142,2.35070277497692,1.07783356227976
2006-09-10,1.26576303267988,57230,9,254,2006.69121004566,1881,2006,A,9842,0.235675128224021,1.99755124812184,1.09010419570618
2006-09-11,1.16099070111577,57231,9,255,2006.69394977169,1881,2006,A,9843,0.149273693308806,1.77506174093937,1.10284677657209
2006-09-12,1.06471342346227,57232,9,256,2006.69668949772,1881,2006,A,9844,0.0627056770003465,1.65087214329389,1.11351278870429
2006-09-13,1.01940646927238,57233,9,257,2006.69942922374,1881,2006,A,9845,0.0192205650606076,1.41058347553683,1.12502830622755
2006-09-14,1.12417880083649,57234,9,258,2006.70216894977,1881,2006,A,9846,0.117052814297642,1.24472766109172,1.14352864585509
2006-09-15,1.44132748016568,57235,9,259,2006.7049086758,1881,2006,A,9847,0.365564550160975,1.211151971826,1.17090159734481
2006-09-16,1.58291171200906,57236,9,260,2006.70764840183,1881,2006,A,9848,0.459266006765551,1.23704165993451,1.20724155018461
2006-09-17,1.44415916480255,57237,9,261,2006.71038812785,1881,2006,A,9849,0.367527259328823,1.26252682166631,1.23650229143224
2006-09-18,1.28841650977482,57238,9,262,2006.71312785388,1881,2006,A,9850,0.253413952561402,1.28073050861761,1.26123233726089
2006-09-19,1.18647586284758,57239,9,263,2006.71586757991,1881,2006,A,9851,0.17098745353259,1.29812514281551,1.28048779279159
2006-09-20,1.13550553938396,57240,9,264,2006.71860730594,1881,2006,A,9852,0.127077960917021,1.31471072426002,1.30068714320125
2006-09-21,1.02223815390925,57241,9,265,2006.72134703196,1881,2006,A,9853,0.0219944919433328,1.30014777469899,1.3208864936109
2006-09-22,0.971267830445633,57242,9,266,2006.72408675799,1881,2006,A,9854,-0.0291530192236083,1.23299639616755,1.34099145453266
2006-09-23,0.920297506982014,57243,9,267,2006.72682648402,1881,2006,A,9855,-0.0830582840598105,1.13833722402083,1.35845350979335
2006-09-24,0.920297506982014,57244,9,268,2006.72956621005,1881,2006,A,9856,-0.0830582840598105,1.06349984433218,1.37497167017508
2006-09-25,0.908970768434543,57245,9,269,2006.73230593607,1881,2006,A,9857,-0.0954423432595321,1.009293309855,1.39045154618995
2006-09-26,0.860832129607792,57246,9,270,2006.7350456621,1881,2006,A,9858,-0.149855764983326,0.96277277653503,1.40423241142271
2006-09-27,0.804198436870437,57247,9,271,2006.73778538813,1881,2006,A,9859,-0.217909228228342,0.915443190461669,1.41603109740966
2006-09-28,0.824020229328511,57248,9,272,2006.74052511416,1881,2006,A,9860,-0.193560199218056,0.887126344092992,1.42631955159028
2006-09-29,1.04489163100419,57249,9,273,2006.74326484018,1881,2006,A,9861,0.043913177650979,0.897644029887072,1.42112812975602
2006-09-30,0.996752992177443,57250,9,274,2006.74600456621,1881,2006,A,9862,-0.00325229079145088,0.908566242057848,1.43377632113403
2006-10-01,0.957109407261294,57251,10,275,2006.74874429224,1882,2007,A,9863,-0.0438375709065294,0.913825084954888,1.43943969040777
2006-10-02,0.928792560892617,57252,10,276,2006.75148401827,1882,2007,A,9864,-0.0738698580054044,0.916656769591755,1.37761457583615
2006-10-03,0.866495498881527,57253,10,277,2006.75422374429,1882,2007,A,9865,-0.143298364437167,0.917465822345146,1.28190363511002
2006-10-04,0.829683598602247,57254,10,278,2006.75696347032,1882,2007,A,9866,-0.186710857372481,0.921106559735405,1.21894584668366
2006-10-05,0.807030121507305,57255,10,279,2006.75970319635,1882,2007,A,9867,-0.214394286120898,0.918679401475232,1.18137883050122
2006-10-06,2.15491200865635,57256,10,280,2006.76244292237,1882,2007,A,9868,0.767749891472138,1.07725374113983,1.16316165933737
2006-10-07,3.51128894971599,57257,10,281,2006.7651826484,1882,2007,A,9869,1.25598319220953,1.43647316364533,1.20403230759616
2006-10-08,2.63346671228699,57258,10,282,2006.76792237443,1882,2007,A,9870,0.968301119757754,1.675952778649,1.23593595450487
2006-10-09,1.73015931312619,57259,10,283,2006.77066210046,1882,2007,A,9871,0.548213492782047,1.7904337432538,1.24688513510076
2006-10-10,1.41584231843387,57260,10,284,2006.77340182648,1882,2007,A,9872,0.347724632032644,1.86891186033271,1.25188777795923
2006-10-11,2.23136749385178,57261,10,285,2006.77614155251,1882,2007,A,9873,0.802614623468331,2.06915241679692,1.28756700438376
2006-10-12,5.94653773742224,57262,10,286,2006.77888127854,1882,2007,A,9874,1.78280915732197,2.80336779049906,1.45029448151576
2006-10-13,4.58732911172573,57263,10,287,2006.78162100457,1882,2007,A,9875,1.52329796183688,3.1508559480804,1.5692252362642
2006-10-14,2.73540735921423,57264,10,288,2006.78436073059,1882,2007,A,9876,1.00628036782297,3.04001572086586,1.6229328548768
2006-10-15,2.02182283072356,57265,10,289,2006.78710045662,1882,2007,A,9877,0.703999495950036,2.95263802349966,1.64228269989539
2006-10-16,1.79245637513728,57266,10,290,2006.78984018265,1882,2007,A,9878,0.583586955754628,2.96153760378696,1.64926752199966
2006-10-17,1.82926827541656,57267,10,291,2006.79257990868,1882,2007,A,9879,0.603916037393054,3.02059845478448,1.66210449235347
2006-10-18,3.22812048602922,57268,10,292,2006.7953196347,1882,2007,A,9880,1.17190007499899,3.16299173938126,1.72676129156195
2006-10-19,3.73782372066541,57269,10,293,2006.79805936073,1882,2007,A,9881,1.31850354919087,2.84746116555886,1.81180622015587
2006-10-20,3.31307102513525,57270,10,294,2006.80079908676,1882,2007,A,9882,1.19787556140225,2.66542429604593,1.88439173634758
2006-10-21,3.28475417876657,57271,10,295,2006.80353881279,1882,2007,A,9883,1.18929181771086,2.74390241312484,1.95980893717616
2006-10-22,3.19980363966054,57272,10,296,2006.80627853881,1882,2007,A,9884,1.16308944531684,2.91218538583012,2.03409346414999
2006-10-23,2.59099144273398,57273,10,297,2006.80901826484,1882,2007,A,9885,0.952040598885973,3.02626182405822,2.08978326200839
2006-10-24,2.23419917848864,57274,10,298,2006.81175799087,1882,2007,A,9886,0.803882854456326,3.08410909592566,2.13357998439194
2006-10-25,2.00766440753922,57275,10,299,2006.8144977169,1882,2007,A,9887,0.69697206014258,2.90975822756995,2.17020310569543
2006-10-26,1.87174354496957,57276,10,300,2006.81723744292,1882,2007,A,9888,0.626870373462138,2.64317534532768,2.20390015287416
2006-10-27,1.81510985223222,57277,10,301,2006.81997716895,1882,2007,A,9889,0.596145990531122,2.42918089205582,2.23759720005288
2006-10-28,3.05821940781715,57278,10,302,2006.82271689498,1882,2007,A,9890,1.11783285372872,2.39681878192019,2.31207050600251
2006-10-29,4.84218072904383,57279,10,303,2006.825456621,1882,2007,A,9891,1.57736518310716,2.63144408040352,2.43864680927049
2006-10-30,5.01208180725589,57280,10,304,2006.82819634703,1882,2007,A,9892,1.61185135917833,2.97731413247808,2.57249110310644
2006-10-31,3.70950687429673,57281,10,305,2006.83093607306,1882,2007,A,9893,1.31089894980565,3.18807237473638,2.66423768534096
2006-11-01,2.91663517597377,57282,11,306,2006.83367579909,1883,2007,A,9894,1.07043061483413,3.3179253416556,2.73049910584366
2006-11-02,2.57400133491277,57283,11,307,2006.83641552511,1883,2007,A,9895,0.945461627787931,3.41824788307605,2.7874159670447
2006-11-03,2.35879330251082,57284,11,308,2006.83915525114,1883,2007,A,9896,0.858150175777295,3.49591694740157,2.83838629050832
2006-11-04,2.15208032401948,57285,11,309,2006.84189497717,1883,2007,A,9897,0.766434966890829,3.36646850685904,2.88322129725873
2006-11-05,1.99916935362862,57286,11,310,2006.8446347032,1883,2007,A,9898,0.692731771103694,2.96032402465687,2.87802987542447
2006-11-06,1.95103071480187,57287,11,311,2006.84737442922,1883,2007,A,9899,0.668357804624111,2.52303101144915,2.826021267594
2006-11-07,1.95103071480187,57288,11,312,2006.85011415525,1883,2007,A,9900,0.668357804624111,2.27182013152131,2.80327340101116
2006-11-08,3.02990256144848,57289,11,313,2006.85285388128,1883,2007,A,9901,1.1085304610664,2.28800118658913,2.84659817595524
2006-11-09,5.66336927373547,57290,11,314,2006.85559360731,1883,2007,A,9902,1.73401899315253,2.7293394635638,2.98818240779863
2006-11-10,6.20138935474034,57291,11,315,2006.85833333333,1883,2007,A,9903,1.824773356421,3.27828175673945,3.12051646982824
2006-11-11,4.81386388267515,57292,11,316,2006.86107305936,1883,2007,A,9904,1.57150006365476,3.65853655083311,3.08276067467001
2006-11-12,4.81386388267515,57293,11,317,2006.86381278539,1883,2007,A,9905,1.57150006365476,4.06063576926833,3.09031183370165
2006-11-13,8.35346967875982,57294,11,318,2006.86655251142,1883,2007,A,9906,2.12267698294432,4.97526990697661,3.27758057768651
2006-11-14,15.5459486564039,57295,11,319,2006.86929223744,1883,2007,A,9907,2.74380006811403,6.91740104149118,3.72838477187585
2006-11-15,11.6665407038951,57296,11,320,2006.87203196347,1883,2007,A,9908,2.45672497595402,8.15120649041212,4.05752091616778
2006-11-16,7.90040013686098,57297,11,321,2006.8747716895,1883,2007,A,9909,2.06691340842586,8.47078232800148,4.25989197821593
2006-11-17,14.0168389524953,57298,11,322,2006.87751141553,1883,2007,A,9910,2.64025938917319,9.58727512768076,4.61951592709813
2006-11-18,15.5176318100352,57299,11,323,2006.88025114155,1883,2007,A,9911,2.74197691355251,11.1163848315893,5.01217619674379
2006-11-19,9.68436145808766,57300,11,324,2006.88299086758,1883,2007,A,9912,2.2705123636671,11.8121701995054,5.22455254450887
2006-11-20,6.96594420669463,57301,11,325,2006.88573059361,1883,2007,A,9913,1.94103316253686,11.6139522749247,5.34725887877314
2006-11-21,5.83327035194754,57302,11,326,2006.88847031963,1883,2007,A,9914,1.76357779539408,10.2264268028595,5.43504110251604
2006-11-22,5.60673558099812,57303,11,327,2006.89121004566,1883,2007,A,9915,1.72396865729903,9.36074035673134,5.53556590712484
2006-11-23,13.9602052597579,57304,11,328,2006.89394977169,1883,2007,A,9916,2.63621080064719,10.2264268028595,5.92643277650048
2006-11-24,20.1332777681296,57305,11,329,2006.89668949772,1883,2007,A,9917,3.00237405640774,11.1002037765215,6.53061988852016
