huc8,eventid,cruise,program,project,agency,source,station,sampledate,sampletime,totaldepth,upperpycnocline,lowerpycnocline,depth,layer,sampletype,samplereplicatetype,parameter,qualifier,measurevalue,unit,method,lab,problem,precisionpc,biaspc,details,latitude,longitude,tierlevel
2080206,448726,bay716,twqm,trib,vadeq,vadeq/pro,tf5.2a,2018-03-06t00:00:00,13:30:00,7,,,1,s,d,s1,chla,"",0.78,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,448731,bay719,twqm,trib,vadeq,vadeq/pro,tf5.3,2018-04-17t00:00:00,13:40:00,11,,,1,s,d,s1,chla,"",3.42,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,448739,bay719,twqm,trib,vadeq,vadeq/pro,tf5.5,2018-04-17t00:00:00,12:20:00,10,,,1,s,d,s1,chla,"",8.9,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,448663,bay716,twqm,trib,vadeq,vadeq/tro,le5.3,2018-03-06t00:00:00,08:45:00,7,,,1,s,d,s1,chla,"",8.76,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,448664,bay719,twqm,trib,vadeq,vadeq/tro,le5.3,2018-04-18t00:00:00,08:30:00,11,,,1,s,d,s1,chla,"",9.26,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,448655,bay716,twqm,trib,vadeq,vadeq/tro,le5.1,2018-03-06t00:00:00,09:50:00,12,,,1,s,d,s1,chla,"",6.42,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080206,448656,bay719,twqm,trib,vadeq,vadeq/tro,le5.1,2018-04-18t00:00:00,09:45:00,11,,,1,s,d,s1,chla,"",17,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080206,448688,bay716,twqm,trib,vadeq,vadeq/pro,ret5.1a,2018-03-06t00:00:00,10:15:00,5,,,1,s,d,s1,chla,"",5.96,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,448692,bay716,twqm,trib,vadeq,vadeq/tro,ret5.2,2018-03-06t00:00:00,10:20:00,11,,,1,s,d,s1,chla,"",2.62,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,458627,bay750,twqm,trib,vadeq,vadeq/tro,le5.3,2019-08-06t00:00:00,08:15:00,8,,,1,s,d,s1,chla,"",3.36,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,458626,bay748,twqm,trib,vadeq,vadeq/tro,le5.3,2019-07-09t00:00:00,08:25:00,7,,,1,s,d,s1,chla,"",9.34,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,458616,bay748,twqm,trib,vadeq,vadeq/tro,le5.1,2019-07-09t00:00:00,09:40:00,11,,,1,s,d,s1,chla,"",11,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080206,458680,bay750,twqm,trib,vadeq,vadeq/pro,ret5.1a,2019-08-06t00:00:00,10:20:00,4,,,1,s,d,s1,chla,"",14.6,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,458679,bay748,twqm,trib,vadeq,vadeq/pro,ret5.1a,2019-07-09t00:00:00,09:50:00,5,,,1,s,d,s1,chla,"",17.3,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,458686,bay750,twqm,trib,vadeq,vadeq/tro,ret5.2,2019-08-06t00:00:00,10:00:00,11,,,1,s,d,s1,chla,"",8.4,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,458685,bay748,twqm,trib,vadeq,vadeq/tro,ret5.2,2019-07-09t00:00:00,10:00:00,11,,,1,s,d,s1,chla,"",8.56,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,458778,bay748,twqm,trib,vadeq,vadeq/pro,tf5.5a,2019-07-09t00:00:00,11:05:00,8,,,1,s,d,s1,chla,"",28.1,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,458761,bay750,twqm,trib,vadeq,vadeq/pro,tf5.3,2019-08-06t00:00:00,13:25:00,11,,,1,s,d,fs1,chla,"",4.25,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,458755,bay750,twqm,trib,vadeq,vadeq/pro,tf5.2a,2019-08-06t00:00:00,13:50:00,6,,,1,s,d,s1,chla,"",2.1,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,458754,bay748,twqm,trib,vadeq,vadeq/pro,tf5.2a,2019-07-09t00:00:00,13:00:00,7,,,1,s,d,s1,chla,"",4.77,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,458760,bay748,twqm,trib,vadeq,vadeq/pro,tf5.3,2019-07-09t00:00:00,12:30:00,12,,,1,s,d,s1,chla,"",5.34,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,458761,bay750,twqm,trib,vadeq,vadeq/pro,tf5.3,2019-08-06t00:00:00,13:25:00,11,,,1,s,d,fs2,chla,"",3.31,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,458772,bay748,twqm,trib,vadeq,vadeq/pro,tf5.5,2019-07-09t00:00:00,11:30:00,10,,,1,s,d,s1,chla,"",46.8,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,458773,bay750,twqm,trib,vadeq,vadeq/pro,tf5.5,2019-08-06t00:00:00,12:10:00,10,,,1,s,d,s1,chla,"",21.8,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,458784,bay748,twqm,trib,vadeq,vadeq/pro,tf5.6,2019-07-09t00:00:00,10:40:00,10,,,1,s,d,s1,chla,"",21.7,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,458785,bay750,twqm,trib,vadeq,vadeq/pro,tf5.6,2019-08-06t00:00:00,11:05:00,10,,,1,s,d,s1,chla,"",23.5,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,458779,bay750,twqm,trib,vadeq,vadeq/pro,tf5.5a,2019-08-06t00:00:00,11:40:00,9,,,1,s,d,s1,chla,"",34.5,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,458617,bay750,twqm,trib,vadeq,vadeq/tro,le5.1,2019-08-06t00:00:00,09:30:00,11,,,1,s,d,s1,chla,"",4.22,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080206,458622,bay750,twqm,trib,vadeq,vadeq/tro,le5.2,2019-08-06t00:00:00,09:00:00,8,,,1,s,d,s1,chla,"",2.21,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,458621,bay748,twqm,trib,vadeq,vadeq/tro,le5.2,2019-07-09t00:00:00,09:05:00,10,,,1,s,d,s1,chla,"",6.66,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,449277,bay722,twqm,trib,vadeq,vadeq/tro,le5.2,2018-06-05t00:00:00,09:15:00,10,,,1,s,d,s1,chla,"",8.37,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,449279,bay722,twqm,trib,vadeq,vadeq/tro,le5.3,2018-06-05t00:00:00,08:30:00,7,,,1,s,d,fs1,chla,"",14.4,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,449301,bay722,twqm,trib,vadeq,vadeq/tro,ret5.2,2018-06-05t00:00:00,10:15:00,10,,,1,s,d,s1,chla,"",5.04,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,449299,bay722,twqm,trib,vadeq,vadeq/pro,ret5.1a,2018-06-05t00:00:00,11:30:00,5,,,1,s,d,s1,chla,"",6.85,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,449327,bay722,twqm,trib,vadeq,vadeq/pro,tf5.3,2018-06-05t00:00:00,14:10:00,10,,,1,s,d,s1,chla,"",0.76,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,449279,bay722,twqm,trib,vadeq,vadeq/tro,le5.3,2018-06-05t00:00:00,08:30:00,7,,,1,s,d,fs2,chla,"",9.84,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,449275,bay722,twqm,trib,vadeq,vadeq/tro,le5.1,2018-06-05t00:00:00,09:50:00,12,,,1,s,d,s1,chla,"",6.39,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080206,449331,bay722,twqm,trib,vadeq,vadeq/pro,tf5.5,2018-06-05t00:00:00,13:10:00,10,,,1,s,d,s1,chla,"",3.84,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,449325,bay722,twqm,trib,vadeq,vadeq/pro,tf5.2a,2018-06-05t00:00:00,14:30:00,7,,,1,s,d,s1,chla,"",0.8,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,449333,bay722,twqm,trib,vadeq,vadeq/pro,tf5.5a,2018-06-05t00:00:00,12:45:00,10,,,1,s,d,s1,chla,"",4.48,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,449335,bay722,twqm,trib,vadeq,vadeq/pro,tf5.6,2018-06-05t00:00:00,12:15:00,10,,,1,s,d,s1,chla,"",5.02,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,448729,bay715,twqm,trib,vadeq,vadeq/pro,tf5.3,2018-02-20t00:00:00,14:50:00,11,,,1,s,d,s1,chla,"",1.25,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,448690,bay713,twqm,trib,vadeq,vadeq/tro,ret5.2,2018-01-24t00:00:00,10:45:00,9,,,1,s,d,s1,chla,"",4.43,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,448741,bay715,twqm,trib,vadeq,vadeq/pro,tf5.5a,2018-02-20t00:00:00,12:10:00,8,,,1,s,d,s1,chla,"",3.77,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,448724,bay713,twqm,trib,vadeq,vadeq/pro,tf5.2a,2018-01-23t00:00:00,14:40:00,8,,,1,s,d,s1,chla,"",1.07,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,448728,bay713,twqm,trib,vadeq,vadeq/pro,tf5.3,2018-01-23t00:00:00,14:15:00,10,,,1,s,d,s1,chla,"",1.96,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,448736,bay713,twqm,trib,vadeq,vadeq/pro,tf5.5,2018-01-23t00:00:00,13:00:00,10,,,1,s,d,s1,chla,"",7.88,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,448737,bay715,twqm,trib,vadeq,vadeq/pro,tf5.5,2018-02-20t00:00:00,12:40:00,10,,,1,s,d,s1,chla,"",2.15,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,448740,bay713,twqm,trib,vadeq,vadeq/pro,tf5.5a,2018-01-23t00:00:00,12:25:00,8,,,1,s,d,s1,chla,"",15.8,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,448745,bay715,twqm,trib,vadeq,vadeq/pro,tf5.6,2018-02-20t00:00:00,11:35:00,10,,,1,s,d,s1,chla,"",3.13,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,448725,bay715,twqm,trib,vadeq,vadeq/pro,tf5.2a,2018-02-20t00:00:00,15:20:00,8,,,1,s,d,s1,chla,"",1.16,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,448744,bay713,twqm,trib,vadeq,vadeq/pro,tf5.6,2018-01-23t00:00:00,11:50:00,10,,,1,s,d,s1,chla,"",16.5,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,448657,bay713,twqm,trib,vadeq,vadeq/tro,le5.2,2018-01-24t00:00:00,09:25:00,9,,,1,s,d,fs2,chla,"",4.24,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,448661,bay713,twqm,trib,vadeq,vadeq/tro,le5.3,2018-01-24t00:00:00,08:45:00,6,,,1,s,d,s1,chla,"",4.54,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,448653,bay713,twqm,trib,vadeq,vadeq/tro,le5.1,2018-01-24t00:00:00,10:00:00,13,,,1,s,d,s1,chla,"",4.56,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080206,448657,bay713,twqm,trib,vadeq,vadeq/tro,le5.2,2018-01-24t00:00:00,09:25:00,9,,,1,s,d,fs1,chla,"",4.64,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,448686,bay713,twqm,trib,vadeq,vadeq/pro,ret5.1a,2018-01-23t00:00:00,11:00:00,4,,,1,s,d,s1,chla,"",9.81,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,448687,bay715,twqm,trib,vadeq,vadeq/pro,ret5.1a,2018-02-20t00:00:00,10:30:00,5,,,1,s,d,s1,chla,"",10.3,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,450508,bay726,twqm,trib,vadeq,vadeq/pro,tf5.3,2018-08-07t00:00:00,12:40:00,10,,,1,s,d,s1,chla,"",1.55,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,450516,bay726,twqm,trib,vadeq,vadeq/pro,tf5.6,2018-08-07t00:00:00,10:40:00,10,,,1,s,d,fs1,chla,"",47.9,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,450483,bay726,twqm,trib,vadeq,vadeq/pro,ret5.1a,2018-08-07t00:00:00,10:10:00,4,,,1,s,d,s1,chla,"",18.6,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,450459,bay726,twqm,trib,vadeq,vadeq/tro,le5.1,2018-08-07t00:00:00,09:30:00,10,,,1,s,d,s1,chla,"",8.6,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080206,450485,bay726,twqm,trib,vadeq,vadeq/tro,ret5.2,2018-08-07t00:00:00,10:00:00,9,,,1,s,d,s1,chla,"",17.5,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,450512,bay726,twqm,trib,vadeq,vadeq/pro,tf5.5,2018-08-07t00:00:00,11:40:00,10,,,1,s,d,s1,chla,"",41.6,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,450516,bay726,twqm,trib,vadeq,vadeq/pro,tf5.6,2018-08-07t00:00:00,10:40:00,10,,,1,s,d,fs2,chla,"",44.7,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,450506,bay726,twqm,trib,vadeq,vadeq/pro,tf5.2a,2018-08-07t00:00:00,13:10:00,8,,,1,s,d,s1,chla,"",0.71,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,450514,bay726,twqm,trib,vadeq,vadeq/pro,tf5.5a,2018-08-07t00:00:00,11:10:00,9,,,1,s,d,s1,chla,"",56.8,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,450461,bay726,twqm,trib,vadeq,vadeq/tro,le5.2,2018-08-07t00:00:00,09:15:00,9,,,1,s,d,s1,chla,"",13.3,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,450463,bay726,twqm,trib,vadeq,vadeq/tro,le5.3,2018-08-07t00:00:00,08:30:00,7,,,1,s,d,s1,chla,"",4.88,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,457148,bay744,twqm,trib,vadeq,vadeq/tro,le5.1,2019-05-07t00:00:00,09:45:00,12,,,1,s,d,s1,chla,"",15.8,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080206,457154,bay744,twqm,trib,vadeq,vadeq/tro,le5.2,2019-05-07t00:00:00,09:10:00,10,,,1,s,d,s1,chla,"",3.61,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,457146,bay741,twqm,trib,vadeq,vadeq/tro,le5.1,2019-03-19t00:00:00,10:30:00,7,,,1,s,d,s1,chla,"",10.7,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080206,457160,bay744,twqm,trib,vadeq,vadeq/tro,le5.3,2019-05-07t00:00:00,08:30:00,8,,,1,s,d,s1,chla,"",4.27,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,457161,bay746,twqm,trib,vadeq,vadeq/tro,le5.3,2019-06-04t00:00:00,09:00:00,8,,,1,s,d,s1,chla,"",4.81,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,457158,bay741,twqm,trib,vadeq,vadeq/tro,le5.3,2019-03-19t00:00:00,09:10:00,7,,,1,s,d,s1,chla,"",8.97,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,457149,bay746,twqm,trib,vadeq,vadeq/tro,le5.1,2019-06-04t00:00:00,10:00:00,11,,,1,s,d,s1,chla,"",3.28,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080206,457152,bay741,twqm,trib,vadeq,vadeq/tro,le5.2,2019-03-19t00:00:00,10:00:00,10,,,1,s,d,s1,chla,"",6.1,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,457156,bay736,twqm,trib,vadeq,vadeq/tro,le5.3,2019-01-08t00:00:00,08:30:00,8,,,1,s,d,s1,chla,"",2.6,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,457290,bay746,twqm,trib,vadeq,vadeq/pro,tf5.2a,2019-06-04t00:00:00,13:40:00,8,,,1,s,d,s1,chla,"",8.95,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,457291,bay736,twqm,trib,vadeq,vadeq/pro,tf5.3,2019-01-08t00:00:00,12:45:00,12,,,1,s,d,s1,chla,"",0.84,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,457285,bay736,twqm,trib,vadeq,vadeq/pro,tf5.2a,2019-01-08t00:00:00,13:05:00,7,,,1,s,d,s1,chla,"",0.87,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,457307,bay744,twqm,trib,vadeq,vadeq/pro,tf5.5,2019-05-07t00:00:00,11:50:00,10,,,1,s,d,s1,chla,"",14,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,457308,bay746,twqm,trib,vadeq,vadeq/pro,tf5.5,2019-06-04t00:00:00,12:00:00,10,,,1,s,d,s1,chla,"",31.3,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,457309,bay736,twqm,trib,vadeq,vadeq/pro,tf5.5a,2019-01-08t00:00:00,11:15:00,8,,,1,s,d,s1,chla,"",1.41,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,457303,bay736,twqm,trib,vadeq,vadeq/pro,tf5.5,2019-01-08t00:00:00,11:40:00,10,,,1,s,d,s1,chla,"",1.3,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,457315,bay736,twqm,trib,vadeq,vadeq/pro,tf5.6,2019-01-08t00:00:00,10:50:00,10,,,1,s,d,s1,chla,"",1.46,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,457289,bay744,twqm,trib,vadeq,vadeq/pro,tf5.2a,2019-05-07t00:00:00,13:20:00,6,,,1,s,d,s1,chla,"",3.08,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,457295,bay744,twqm,trib,vadeq,vadeq/pro,tf5.3,2019-05-07t00:00:00,13:00:00,12,,,1,s,d,s1,chla,"",4.4,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,457296,bay746,twqm,trib,vadeq,vadeq/pro,tf5.3,2019-06-04t00:00:00,13:10:00,11,,,1,s,d,s1,chla,"",10.1,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,457220,bay746,twqm,trib,vadeq,vadeq/tro,ret5.2,2019-06-04t00:00:00,10:45:00,11,,,1,s,d,s1,chla,"",7.72,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,457209,bay736,twqm,trib,vadeq,vadeq/pro,ret5.1a,2019-01-08t00:00:00,10:10:00,5,,,1,s,d,s1,chla,"",5.38,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,457214,bay746,twqm,trib,vadeq,vadeq/pro,ret5.1a,2019-06-04t00:00:00,10:25:00,5,,,1,s,d,s1,chla,"",19.6,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,457219,bay744,twqm,trib,vadeq,vadeq/tro,ret5.2,2019-05-07t00:00:00,10:00:00,11,,,1,s,d,s1,chla,"",34.1,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,457215,bay736,twqm,trib,vadeq,vadeq/tro,ret5.2,2019-01-08t00:00:00,10:00:00,11,,,1,s,d,s1,chla,"",1.25,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,457144,bay736,twqm,trib,vadeq,vadeq/tro,le5.1,2019-01-08t00:00:00,09:45:00,11,,,1,s,d,s1,chla,"",1.51,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080206,457155,bay746,twqm,trib,vadeq,vadeq/tro,le5.2,2019-06-04t00:00:00,09:40:00,10,,,1,s,d,s1,chla,"",2.49,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,457150,bay736,twqm,trib,vadeq,vadeq/tro,le5.2,2019-01-08t00:00:00,09:15:00,10,,,1,s,d,s1,chla,"",2.4,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,457213,bay744,twqm,trib,vadeq,vadeq/pro,ret5.1a,2019-05-07t00:00:00,10:15:00,5,,,1,s,d,s1,chla,"",35.3,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,457217,bay741,twqm,trib,vadeq,vadeq/tro,ret5.2,2019-03-19t00:00:00,11:00:00,11,,,1,s,d,s1,chla,"",7.56,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,457320,bay746,twqm,trib,vadeq,vadeq/pro,tf5.6,2019-06-04t00:00:00,11:05:00,10,,,1,s,d,s1,chla,"",15,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,457314,bay746,twqm,trib,vadeq,vadeq/pro,tf5.5a,2019-06-04t00:00:00,11:35:00,10,,,1,s,d,s1,chla,"",46.7,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,457313,bay744,twqm,trib,vadeq,vadeq/pro,tf5.5a,2019-05-07t00:00:00,11:20:00,9,,,1,s,d,s1,chla,"",18.1,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,457319,bay744,twqm,trib,vadeq,vadeq/pro,tf5.6,2019-05-07t00:00:00,10:50:00,10,,,1,s,d,s1,chla,"",5.55,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,458781,bay754,twqm,trib,vadeq,vadeq/pro,tf5.5a,2019-10-08t00:00:00,10:55:00,11,,,1,s,d,s1,chla,"",16.1,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,458775,bay754,twqm,trib,vadeq,vadeq/pro,tf5.5,2019-10-08t00:00:00,11:15:00,11,,,1,s,d,s1,chla,"",29.2,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,458757,bay754,twqm,trib,vadeq,vadeq/pro,tf5.2a,2019-10-08t00:00:00,12:50:00,7,,,1,s,d,s1,chla,"",2.7,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,458763,bay754,twqm,trib,vadeq,vadeq/pro,tf5.3,2019-10-08t00:00:00,12:20:00,12,,,1,s,d,s1,chla,"",4.95,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,458682,bay754,twqm,trib,vadeq,vadeq/pro,ret5.1a,2019-10-08t00:00:00,09:50:00,6,,,1,s,d,s1,chla,"",15.7,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,458787,bay754,twqm,trib,vadeq,vadeq/pro,tf5.6,2019-10-08t00:00:00,10:30:00,10,,,1,s,d,s1,chla,"",7.33,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,450511,bay724,twqm,trib,vadeq,vadeq/pro,tf5.5,2018-07-10t00:00:00,12:10:00,10,,,1,s,d,s1,chla,"",30.4,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,450513,bay724,twqm,trib,vadeq,vadeq/pro,tf5.5a,2018-07-10t00:00:00,11:45:00,11,,,1,s,d,s1,chla,"",30.5,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,450507,bay724,twqm,trib,vadeq,vadeq/pro,tf5.3,2018-07-10t00:00:00,13:20:00,12,,,1,s,d,s1,chla,"",11.9,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,450515,bay724,twqm,trib,vadeq,vadeq/pro,tf5.6,2018-07-10t00:00:00,11:15:00,10,,,1,s,d,s1,chla,"",23.9,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,450505,bay724,twqm,trib,vadeq,vadeq/pro,tf5.2a,2018-07-10t00:00:00,13:50:00,7,,,1,s,d,s1,chla,"",4.84,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,450482,bay724,twqm,trib,vadeq,vadeq/pro,ret5.1a,2018-07-10t00:00:00,10:30:00,5,,,1,s,d,s1,chla,"",14.1,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,450458,bay724,twqm,trib,vadeq,vadeq/tro,le5.1,2018-07-10t00:00:00,09:30:00,11,,,1,s,d,s1,chla,"",7.03,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080206,450460,bay724,twqm,trib,vadeq,vadeq/tro,le5.2,2018-07-10t00:00:00,09:00:00,10,,,1,s,d,s1,chla,"",4.61,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,450462,bay724,twqm,trib,vadeq,vadeq/tro,le5.3,2018-07-10t00:00:00,08:25:00,8,,,1,s,d,s1,chla,"",7.72,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,450484,bay724,twqm,trib,vadeq,vadeq/tro,ret5.2,2018-07-10t00:00:00,10:00:00,11,,,1,s,d,s1,chla,"",16.8,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,457210,bay738,twqm,trib,vadeq,vadeq/pro,ret5.1a,2019-02-05t00:00:00,09:50:00,5,,,1,s,d,s1,chla,"",6.14,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,457211,bay740,twqm,trib,vadeq,vadeq/pro,ret5.1a,2019-03-05t00:00:00,10:10:00,5,,,1,s,d,s1,chla,"",6.66,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,457216,bay738,twqm,trib,vadeq,vadeq/tro,ret5.2,2019-02-05t00:00:00,10:30:00,11,,,1,s,d,s1,chla,"",2.24,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,457157,bay738,twqm,trib,vadeq,vadeq/tro,le5.3,2019-02-05t00:00:00,08:30:00,8,,,1,s,d,s1,chla,"",10.2,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,457151,bay738,twqm,trib,vadeq,vadeq/tro,le5.2,2019-02-05t00:00:00,09:15:00,9,,,1,s,d,fs2,chla,"",10.9,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,457145,bay738,twqm,trib,vadeq,vadeq/tro,le5.1,2019-02-05t00:00:00,10:00:00,12,,,1,s,d,s1,chla,"",2.65,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
